7.55049;-4.53679;-1.33987
8.08953;-4.7651;-1.12829
7.71799;-4.45598;-1.29712
4.10739;-2.32385;-1.67492
7.7924;-4.3194;-1.2968
8.40972;-4.5661;-1.23546
8.22197;-4.3717;-1.36963
8.34657;-4.34495;-1.37027
4.61198;-2.34992;-1.6493
4.65299;-2.31989;-1.64943
59.4484;-28.9949;1.775
8.90681;-4.24833;-1.44507
59.4972;-27.744;1.825
9.50247;-4.33053;-1.27825
9.40988;-4.09153;-1.52008
10.6348;-4.51421;-1.18334
10.6026;-4.39175;-1.22793
10.5638;-4.26806;-1.33243
13.6208;-5.36538;-1.04323
11.3293;-4.34889;-1.3704
11.5779;-4.3288;-1.37601
7.05041;-2.56614;-1.62139
6.21;-2.19908;-1.6743
13.3334;-4.59105;-1.16947
7.14343;-2.39016;-1.62245
8.41649;-2.73468;-1.59095
8.44628;-2.6631;-1.59117
10.0893;-3.08462;-1.52926
10.2317;-3.03077;-1.51705
10.378;-2.97585;-1.51788
10.9646;-3.04075;-1.50566
8.93733;-2.22833;-1.65996
8.95674;-2.15032;-1.65956
8.97527;-2.07211;-1.65964
10.5452;-2.24145;-1.59643
50.6283;-6.66534;1.875
6.5597;-0.80543;-1.67357
6.57119;-0.748693;-1.67358
6.57313;-0.690864;-1.67348
6.57876;-0.633463;-1.67359
6.60403;-0.346103;-1.67347
6.60523;-0.23066;-1.67408
17.7927;2.81808;-1.57098
35.815;7.61271;-1.55175
62.2651;13.8038;2.125
56.4802;13.0395;1.725
15.7774;3.78782;-1.61174
14.6402;3.65022;-1.61715
14.5927;3.77392;-1.6208
14.6067;3.91385;-1.62345
14.0496;3.8963;-1.6403
14.0578;4.16412;-1.64533
14.1067;4.31286;-1.64928
14.1011;4.44605;-1.65107
14.126;4.58981;-1.65461
14.1217;4.72504;-1.70788
14.1389;4.8684;-1.70995
14.4074;5.10193;-1.68483
7.33298;2.66899;-1.68599
14.2777;5.3382;-1.70762
35.3678;13.5764;-0.612406
33.7852;13.3084;-0.5316
34.179;13.8092;1.375
33.0522;13.6907;1.325
30.3325;12.8754;-1.4015
33.402;14.5236;1.325
14.2198;6.33106;-1.79259
8.70915;3.96899;-1.72874
49.2894;22.984;1.325
30.6634;14.6257;-1.46755
14.2689;7.11422;-1.76738
13.8354;7.04948;-1.79458
18.7723;9.77223;-1.33515
16.8428;8.95549;-1.67834
18.879;10.2505;-1.04208
41.5767;23.0463;0.625
41.4572;23.4553;0.625
16.6174;9.59408;-1.61603
16.4234;9.67415;-1.68451
10.4833;6.29901;-1.81878
37.8112;23.1708;0.625
16.1876;10.1152;-1.67789
8.35679;5.32386;-1.79705
16.0247;10.4065;-1.68065
33.6443;23.1231;-1.56372
18.3697;13.1029;-1.50797
18.1541;13.1898;-1.50343
18.1062;13.3979;-1.45582
17.8958;13.4854;-1.44973
17.4194;13.3664;-1.4825
16.8789;13.1873;-1.56382
16.4947;13.1204;-1.59072
16.5546;13.4056;-1.40029
16.2915;13.4297;-1.43469
14.6445;12.2882;-1.68316
16.1605;13.8023;-1.39848
15.9772;13.8888;-1.5046
14.982;13.2549;-1.52401
14.8117;13.3365;-1.57026
17.2132;15.773;-1.5138
7.4729;6.96859;-1.86761
13.6724;12.9746;-1.57994
13.5843;13.1182;-1.58455
15.1704;14.9079;-1.70419
15.0609;15.0609;-1.70231
14.3236;14.5758;-1.70841
13.9853;14.4822;-1.6309
13.4297;14.1519;-1.24778
13.3696;14.3371;-1.5229
13.5316;14.7672;-1.52652
12.9955;14.433;-1.5453
12.7687;14.4324;-1.50589
5.67284;6.52585;-1.88071
11.8615;13.888;-1.55101
12.1937;14.5319;-1.57882
14.3666;17.4281;-1.45907
14.4148;17.8008;-1.4803
13.2648;16.6761;-1.52248
7.11906;9.27775;-1.74471
7.03294;9.33303;-1.74416
5.14356;6.95113;-1.88164
9.50788;13.8341;-1.69731
9.26162;13.7309;-1.61673
6.45897;9.75845;-1.74358
11.7198;18.0469;-1.35304
6.29532;9.88167;-1.74535
6.21181;9.94097;-1.74408
6.0597;9.88853;-1.74646
8.55313;14.2348;-1.6498
8.54343;14.5039;0.325
8.10086;14.0311;-1.379
5.55756;9.82295;-1.66894
5.45818;9.84681;-1.67021
5.3453;9.84482;-1.67229
5.25854;9.88987;-1.66904
7.28031;13.9853;-1.40209
4.82331;9.46627;-1.63514
4.41496;8.85503;-1.79692
4.67176;9.57853;-1.53485
4.63424;9.71589;-1.59726
6.17608;13.2446;-0.941693
20.0005;43.8871;-0.800242
19.5174;43.8367;-0.788229
19.0278;43.7609;-0.773465
4.39202;10.3469;-1.68748
4.23622;10.2271;-1.66927
4.40609;10.9055;-1.74556
5.15501;13.0868;-1.41307
5.09886;13.283;-1.22131
5.04081;13.4823;-1.17993
4.91124;13.4935;-1.27914
4.76353;13.4518;-1.2736
4.67835;13.5869;-1.02847
4.31748;12.9036;-1.70884
3.04168;9.36133;-1.79912
4.07504;12.9244;-1.53861
3.95112;12.9235;-1.55001
3.81263;12.8712;-1.53789
3.71947;12.9713;-1.54354
3.59711;12.9708;-1.79669
3.4701;12.9506;-1.53859
3.58949;13.8795;-1.51451
3.47488;13.937;-1.28082
3.34806;13.9457;-1.27735
3.25104;14.0818;-1.28313
3.08564;13.9184;-1.27957
2.99967;14.1124;-0.93136
2.84124;13.9651;-1.2761
1.96137;10.0904;-1.86561
1.87085;10.0942;-1.86643
2.35838;13.375;-1.54068
1.69275;10.1155;-1.86612
2.11271;13.3391;-1.54405
1.51555;10.1408;-1.86553
5.38918;38.346;-1.8558
1.8234;13.8501;-1.67151
4.76628;38.8182;-1.52393
1.16344;10.2114;-1.86562
1.07227;10.2019;-1.8657
3.76932;39.1458;-1.93586
0.602648;8.61827;-1.88073
0.527625;8.62659;-1.88031
0.740031;14.1206;-1.76745
0.621747;14.2404;-1.62976
0.301883;8.6448;-1.88029
0.226289;8.64163;-1.88048
0.150883;8.64407;-1.88051
0.244515;28.0187;-1.8869
,
7.93027e-09;-4.41823;-1.6228
0.0387521;-4.44055;-1.62215
0.0773057;-4.42884;-1.60032
0.115934;-4.42735;-1.62211
0.155508;-4.45318;-1.62225
0.195477;-4.47716;-1.62284
0.235044;-4.4849;-1.46329
0.33619;-5.49666;-1.42955
0.313279;-4.4801;-1.62283
0.353973;-4.49765;-1.46449
0.392539;-4.48674;-1.46361
0.475239;-4.93554;-1.4415
0.577123;-5.49096;-1.42596
0.633194;-5.55747;-1.42558
0.547501;-4.45903;-1.4649
0.585698;-4.44882;-1.466
0.764754;-5.44151;-1.42712
0.811695;-5.43118;-1.60692
0.850917;-5.37248;-1.37316
5.65815;-33.8118;-0.512333
0.861754;-4.88725;-1.44214
0.906869;-4.89303;-1.44149
0.938641;-4.82889;-1.44306
6.8696;-33.7651;0.521121
4.53311;-21.3266;-0.776305
3.30928;-14.9272;-1.02922
3.44212;-14.9095;-1.03225
3.57032;-14.8714;-1.02795
1.54321;-6.18946;-1.51924
1.52148;-5.88312;-1.40059
5.50818;-20.5568;-0.63969
5.6798;-20.4807;-0.638773
5.79189;-20.1987;-0.675646
6.01165;-20.295;-0.583577
6.17673;-20.2032;-0.584085
6.27292;-19.8952;-0.717746
6.5331;-20.1068;-0.582261
6.6915;-19.9988;-0.579485
6.82692;-19.8268;-0.673588
7.09391;-20.0326;-0.638094
7.14085;-19.6193;-0.818815
7.3141;-19.5625;-0.821522
7.66367;-19.9646;-0.494879
2.32324;-5.89789;-1.61735
7.80553;-19.3194;-0.818381
2.43121;-5.86947;-1.3648
8.33391;-19.6335;0.325
8.4835;-19.5107;-0.841319
5.51617;-12.3895;-1.53902
8.68165;-19.0501;-0.834193
1.99239;-4.27269;-1.66787
2.04238;-4.28193;-1.65218
2.4038;-4.92852;-1.61509
2.47049;-4.95504;-1.66706
2.53139;-4.96813;-1.6407
2.54825;-4.89514;-1.6406
2.56587;-4.8257;-1.6676
2.63146;-4.84654;-1.66797
2.67084;-4.81832;-1.66783
2.71844;-4.80482;-1.64732
2.7475;-4.75881;-1.60082
2.31621;-3.93215;-1.61662
2.35478;-3.91901;-1.61663
3.17688;-5.18419;-1.30217
2.92671;-4.68372;-1.59198
2.93201;-4.60234;-1.59092
2.99947;-4.61878;-1.59718
3.30151;-4.98803;-1.29847
2.93243;-4.3475;-1.50151
2.96269;-4.31074;-1.50159
2.99891;-4.28288;-1.50147
3.55944;-4.99015;-1.30422
3.61431;-4.97467;-1.60589
3.59091;-4.85283;-1.60988
22.0266;-29.2303;-0.542242
3.45365;-4.50089;-1.42676
3.74606;-4.79474;-1.51978
3.80871;-4.7882;-1.51912
3.79443;-4.68573;-1.67468
3.86267;-4.68579;-1.67341
3.89307;-4.63958;-1.67533
3.93866;-4.61158;-1.67812
4.05933;-4.66973;-1.67717
4.01607;-4.53935;-1.67345
4.09751;-4.55075;-1.66897
3.6644;-3.99899;-1.56328
4.02561;-4.31694;-1.48785
4.07422;-4.29333;-1.48878
4.39698;-4.55321;-1.26442
4.14006;-4.21295;-1.48817
4.76877;-4.76877;-1.39486
5.91632;-5.81395;-1.38989
4.57018;-4.41337;-1.36376
4.64831;-4.41108;-1.36603
4.28021;-3.99136;-1.49285
4.33752;-3.9746;-1.4926
4.4906;-4.04335;-1.55058
5.03717;-4.45651;-1.33001
4.61784;-4.01422;-1.54996
4.66627;-3.98537;-1.5514
5.09779;-4.27755;-1.4286
6.32559;-5.21441;-1.55751
6.3907;-5.17509;-1.56827
6.43412;-5.11793;-1.5568
5.48268;-4.28354;-1.49218
4.45931;-3.42175;-1.62225
4.49515;-3.38734;-1.62265
4.52774;-3.35035;-1.62237
4.55931;-3.31253;-1.62217
4.58198;-3.2683;-1.62195
5.89873;-4.13034;-1.55663
4.6398;-3.18885;-1.62257
6.94874;-4.68698;-1.46579
5.31791;-3.51985;-1.61197
5.35063;-3.47474;-1.61212
6.79484;-4.32879;-1.45511
58.752;-36.7123;1.575
7.08598;-4.3423;-1.36278
7.28844;-4.37933;-1.27307
5.49663;-3.23776;-1.61168
7.31544;-4.22357;-1.52266
4.10937;-2.32497;-1.67454
7.80743;-4.32773;-1.34785
4.14892;-2.25268;-1.67451
8.26351;-4.39379;-1.2863
8.80715;-4.58471;-1.20886
8.76046;-4.46367;-1.29185
10.5309;-5.25053;-1.11051
9.83971;-4.79915;-1.1089
4.68556;-2.2349;-1.64983
9.75978;-4.55106;-1.14898
9.52574;-4.34113;-1.27714
9.68079;-4.31017;-1.33143
9.49548;-4.12875;-1.51986
11.9268;-5.06264;-1.16797
11.9798;-4.9622;-1.16073
10.7071;-4.32597;-1.28413
11.6309;-4.58155;-1.25012
13.8347;-5.31064;-1.22448
11.9532;-4.46914;-1.34484
8.95279;-3.25855;-1.53264
9.18351;-3.25205;-1.52454
8.36078;-2.87885;-1.59084
9.35242;-3.12928;-1.54979
9.4196;-3.06061;-1.55031
9.74162;-3.07152;-1.5305
10.1036;-3.08899;-1.53119
10.2375;-3.0325;-1.51824
15.1063;-4.33167;-1.36624
71.9389;-18.6047;2.125
8.90733;-2.22085;-1.65997
8.95379;-2.06714;-1.66003
10.5893;-2.25083;-1.60041
6.54751;-0.920193;-1.6736
49.1747;-6.47398;-0.823234
6.56369;-0.805919;-1.67401
6.5631;-0.747771;-1.67397
6.5788;-0.633467;-1.67348
33.1927;-2.90398;-1.39273
6.59124;-0.518742;-1.674
6.59478;-0.461152;-1.67365
6.61117;0.173119;-1.67358
17.7417;2.96895;-1.57067
24.1433;5.13182;-1.62412
34.2437;7.59166;-1.31249
60.7423;14.0235;2.075
54.7884;13.1535;1.725
52.2711;13.0326;1.925
52.3044;13.5268;1.975
15.9521;4.27436;-1.43672
13.064;3.62297;-1.6356
12.5011;3.58462;-1.46456
12.3258;3.65106;-1.45444
12.2842;3.75565;-1.45348
12.1843;3.84171;-1.45421
10.7111;3.48025;-1.66884
12.191;4.07905;-1.40036
12.1664;4.18924;-1.40086
12.1387;4.29854;-1.40088
12.1209;4.41164;-1.40241
12.1187;4.531;-1.45412
12.0968;4.64354;-1.45562
12.1;4.76632;-1.45829
12.12;4.89679;-1.46113
12.103;5.01322;-1.46397
12.1179;5.14376;-1.71548
31.5221;13.7062;1.325
31.3146;13.9422;1.275
8.70046;3.96503;-1.72905
14.1087;6.579;-1.79372
29.6207;14.1283;-0.461935
47.1933;23.0177;1.325
29.1343;14.5258;-1.40341
13.8726;7.06846;-1.79693
32.4822;16.9092;-1.64004
16.8167;8.9416;-1.68001
17.434;9.6638;-1.22105
17.3077;9.79225;-1.21804
17.2496;9.95908;-1.22024
40.1228;23.6341;0.625
38.2889;23.0063;0.625
6.89798;4.22709;-1.75083
15.0622;9.59569;-1.62929
8.31354;5.39887;-1.79712
19.1604;12.682;-1.66517
34.1175;23.0125;-1.23047
15.6237;10.7379;-1.68709
18.1785;12.7287;-1.48847
9.90384;7.06434;-1.81898
18.0438;13.1096;-1.46459
30.4209;22.9238;-1.67302
29.9809;23.0052;-1.45478
16.8707;13.1808;-1.3522
16.6743;13.2634;-1.34762
16.3805;13.2646;-1.38673
16.3674;13.4922;-1.38811
16.2893;13.6683;-0.889098
15.3799;13.1357;-1.38544
15.1123;13.1369;-1.37569
14.8922;13.1755;-1.41759
14.8776;13.3959;-1.3319
14.9043;13.6573;-1.33819
14.4679;13.4915;-1.46356
14.5521;13.8095;-1.28059
14.4301;13.935;-1.3344
13.5678;13.333;-1.47812
13.3432;13.3432;-1.56473
15.7033;15.9798;-1.44953
13.3179;13.7911;-1.55384
6.81673;7.18333;-1.79735
12.1156;12.9924;-1.60695
13.695;14.9455;-1.5465
13.584;15.0865;-1.65174
6.57614;7.43298;-1.79734
5.65503;6.50537;-1.8808
5.61794;6.57777;-1.8803
11.956;14.2486;-1.20011
12.1082;14.6885;-1.4884
11.3432;14.0077;-1.57247
11.217;14.1017;-1.57442
11.0563;14.1514;-1.57078
7.08891;9.23845;-1.74334
10.4303;13.8415;-1.64137
10.8114;14.6108;-1.59556
5.0743;6.98417;-1.88102
12.8002;17.9453;-1.4812
6.69968;9.56813;-1.74336
10.9602;15.9472;-1.10639
11.1971;16.6004;-1.27789
23.0806;34.8709;-1.64495
10.0894;15.5363;-1.6911
10.6596;16.7323;-1.80428
6.19819;9.91918;-1.74564
6.12599;9.99671;-1.74441
6.04254;10.0565;-1.74396
10.2009;17.3177;-1.81872
9.90952;17.1638;-1.81641
7.75243;13.7024;-1.714
7.65471;13.8095;-1.71998
7.49224;13.799;-1.72088
7.3275;13.781;-1.63621
7.17208;13.7774;-1.61237
5.31189;10.4252;-1.74453
4.42801;8.88121;-1.79787
5.13453;10.5274;-1.74583
6.75534;14.1629;-1.40564
6.53587;14.0162;-1.33954
4.86035;10.6651;-1.74495
6.30191;14.1543;-1.28765
5.65348;13.0021;-1.62341
5.52304;13.0115;-1.62622
5.39693;13.0293;-1.62403
17.69;43.7844;-0.748047
5.48966;13.9363;-1.27847
5.00269;13.0325;-1.30868
4.99029;13.3471;-0.922026
3.4625;9.51313;-1.7386
3.31284;9.35517;-1.54652
3.25701;9.45905;-1.7369
3.23817;9.67786;-1.73704
2.95312;9.08876;-1.72897
4.12874;13.0947;-1.29536
2.79768;9.15079;-1.72857
5.30844;17.921;-0.290638
3.72917;13.0052;-1.54102
3.5927;12.9549;-1.5427
2.47619;9.24127;-1.7296
3.4682;13.4105;-1.35356
2.31099;9.26886;-1.72977
3.2547;13.5568;-1.30646
2.97447;12.8838;-1.68042
2.90933;13.1231;-1.70655
2.82369;13.2844;-1.54757
2.66761;13.1117;-1.58008
2.6347;13.5544;-1.63917
1.79908;9.70698;-1.79919
2.42031;13.7263;-1.26167
2.25399;13.4693;-1.50395
5.87808;37.1128;1.475
1.9403;12.9828;-1.61639
1.96683;13.9947;-1.50509
1.84864;14.0419;-1.26797
4.70417;38.3124;-0.573238
1.59131;13.9668;-1.26242
1.46151;13.9053;-1.26128
1.26815;13.1702;-1.67902
1.1235;12.8417;-1.61168
1.04655;13.2976;-1.57656
0.937127;13.4015;-1.82635
0.527405;8.623;-1.88029
0.452568;8.63551;-1.88073
0.601149;13.7686;-1.82654
0.537826;15.4013;-1.63262
1.01976;38.9432;-1.51591
0.257204;14.7352;-1.79069
0.132419;15.1738;-1.82166
,
9.25247e-09;-5.15488;-1.6000
0.043015;-4.92903;-1.44423
0.0755069;-4.32579;-1.75085
0.143863;-5.49391;-1.60051
1.15416;-33.0508;-0.481816
0.233939;-5.35809;-1.4262
0.269885;-5.14971;-1.42547
0.319752;-5.2279;-1.42973
0.31487;-4.50286;-1.46327
0.363896;-4.15935;-1.54919
0.463043;-4.80888;-1.38242
0.446839;-4.25139;-1.5047
0.544755;-4.78125;-1.53575
0.595814;-4.85252;-1.56962
4.00747;-30.4398;1.225
0.671548;-4.77831;-1.49463
0.735758;-4.92307;-1.44163
0.768699;-4.85338;-1.49113
0.987627;-5.90183;-1.49632
2.35744;-13.3697;-1.5388
0.906006;-4.88837;-1.44315
0.949492;-4.88471;-1.44183
4.12362;-20.2683;-0.858667
4.27622;-20.118;-0.75245
1.15064;-5.19021;-1.36509
1.22886;-5.32276;-1.36487
1.26065;-5.25099;-1.36438
5.04913;-20.251;-0.51801
1.36683;-5.28515;-1.36427
5.33919;-19.9261;-0.655538
5.49246;-19.8052;-0.652323
5.64243;-19.6775;-0.847504
5.774;-19.4927;-0.990342
6.15964;-20.1473;-0.328055
6.0733;-19.2621;-1.08351
1.78445;-5.49197;-1.61728
6.36261;-19.0158;-0.839359
1.794;-5.21016;-1.24213
6.88711;-19.4486;-0.877469
2.00053;-5.4964;-1.29784
7.22701;-19.3295;-0.807606
7.3005;-19.0184;-0.842317
2.23728;-5.67967;-1.3025
2.15587;-5.33596;-1.23361
2.14076;-5.16824;-1.2339
8.18525;-19.2832;-0.825193
8.33817;-19.1765;-0.828826
8.51915;-19.1343;-0.827076
5.63451;-12.3638;-1.53894
2.47899;-5.31622;-1.30526
2.30453;-4.83154;-1.6678
2.34585;-4.80971;-1.64143
2.33081;-4.67488;-1.66849
2.3975;-4.70535;-1.64247
2.45472;-4.71548;-1.64211
2.46919;-4.64386;-1.40671
2.47195;-4.55276;-1.66861
2.61743;-4.72198;-1.66732
2.59785;-4.59168;-1.64702
2.60572;-4.51324;-1.6489
2.68233;-4.5537;-1.64258
2.68923;-4.47564;-1.30197
2.77684;-4.53139;-1.30493
2.75709;-4.41226;-1.39921
2.88894;-4.53472;-1.59145
2.92309;-4.50116;-1.59188
2.92886;-4.42503;-1.59572
2.92409;-4.33514;-1.59955
3.06782;-4.4637;-1.60316
3.0928;-4.41698;-1.60482
3.03965;-4.26143;-1.5025
3.2156;-4.42589;-1.66055
3.42409;-4.62739;-1.60965
3.50583;-4.6524;-1.61101
3.61897;-4.71633;-1.61328
3.58653;-4.59055;-1.61091
3.574;-4.49314;-1.32798
3.40463;-4.20437;-1.56189
4.42598;-5.36914;-1.25618
4.45864;-5.3136;-1.24937
3.97031;-4.64864;-1.29827
4.00429;-4.60641;-1.29772
3.57974;-4.04616;-1.56258
3.96534;-4.40396;-1.48867
4.21125;-4.59577;-1.58207
4.2549;-4.56282;-1.58562
4.31074;-4.54258;-1.58523
3.90312;-4.0418;-1.62222
3.94501;-4.01447;-1.62214
4.52981;-4.52981;-1.36323
4.01572;-3.94623;-1.62219
4.04582;-3.907;-1.62198
4.46544;-4.23755;-1.54974
4.4767;-4.17459;-1.54936
4.53574;-4.15624;-1.55009
5.58656;-5.03017;-1.1798
4.89794;-4.33333;-1.47151
6.22127;-5.40807;-1.53966
5.6389;-4.81608;-1.16924
4.31378;-3.61969;-1.62194
4.34898;-3.58502;-1.62226
5.3487;-4.33129;-1.43717
5.44478;-4.33097;-1.49184
5.48269;-4.28355;-1.49207
5.06297;-3.88495;-1.61147
5.0948;-3.83921;-1.61159
5.12705;-3.79382;-1.6116
6.26293;-4.55028;-1.63206
6.10079;-4.35165;-1.31926
5.23099;-3.66278;-1.61155
5.26291;-3.6171;-1.61211
6.41656;-4.32803;-1.43238
6.69165;-4.42911;-1.46417
6.88666;-4.47225;-1.46987
8.07345;-5.14335;-1.15975
6.87252;-4.29443;-1.45531
14.4388;-8.84812;-1.46585
58.079;-34.8974;1.625
4.05641;-2.38941;-1.67494
4.07671;-2.35369;-1.67465
7.72512;-4.37066;-1.29511
7.41423;-4.10978;-1.52409
8.59395;-4.66614;-1.23849
8.13651;-4.32626;-1.41239
10.0887;-5.25183;-1.1302
8.7056;-4.43572;-1.28932
12.0222;-5.99407;-1.20095
8.87436;-4.32832;-1.44527
11.0851;-5.28732;-1.1707
10.2871;-4.79695;-1.09026
10.2775;-4.68371;-1.19038
10.36;-4.61256;-1.19848
12.2259;-5.31597;-1.15284
11.5285;-4.89356;-1.15743
8.18153;-3.3889;-1.59084
6.97472;-2.81797;-1.6214
8.26472;-3.25556;-1.59207
8.45263;-3.24466;-1.56977
8.52713;-3.18816;-1.57101
6.16461;-2.24373;-1.67483
8.71126;-3.08482;-1.56217
8.84724;-3.04635;-1.57032
9.21406;-3.08298;-1.55163
9.33567;-3.03334;-1.55228
46.8306;-14.7656;-0.800611
15.0647;-4.60576;-1.35934
7.48232;-2.21637;-1.68661
7.51556;-2.08425;-1.6862
13.1111;-3.5131;-1.53798
23.9004;-5.51784;-0.459383
10.5442;-2.33759;-1.59415
9.05738;-1.67869;-1.65963
9.07167;-1.51808;-1.66003
9.08285;-1.35744;-1.65966
17.4283;-2.44938;-1.57791
47.7544;-6.28699;-0.803051
17.911;-2.0407;-1.57118
31.3403;-3.01773;-1.3747
32.6968;-0.856197;-1.43878
32.6531;-0.569963;-1.43857
13.8909;3.07954;-1.62436
32.6659;7.54152;-1.43153
53.6115;12.871;1.725
53.3959;13.3131;1.625
50.8194;13.1428;-0.888233
50.7836;13.6074;1.925
36.9111;10.2364;-1.50962
35.162;10.0825;-1.39196
13.5012;3.99922;-1.64241
12.6684;3.87311;-1.57598
11.8849;3.74729;-1.58994
10.7313;3.48682;-1.66981
10.6267;3.55563;-1.66982
10.435;3.59306;-1.67165
10.3621;3.66941;-1.67284
10.3274;3.75886;-1.67427
10.2981;3.85031;-1.67635
7.28995;2.79835;-1.68691
10.2458;4.03595;-1.67967
10.2123;4.12603;-1.68113
10.1924;4.22182;-1.68249
10.1714;4.31749;-1.68407
10.1577;4.41671;-1.68542
10.1439;4.51635;-1.68752
10.1475;4.62447;-1.68892
8.67457;4.04502;-1.72873
10.1517;4.84212;-1.74334
10.1626;4.95665;-1.74473
10.1777;5.07443;-1.74648
14.2154;7.24311;-1.76475
27.6424;14.3897;-1.36434
31.7793;16.8974;-1.56825
31.0249;16.8452;-1.55663
16.5776;9.1891;-1.67855
39.8469;23.0056;0.625
39.0802;23.02;0.625
16.1087;9.6791;-1.60192
15.8341;9.70312;-1.24862
10.3756;6.48338;-1.81794
15.7841;10.0556;-1.5998
8.30177;5.39123;-1.79702
8.26896;5.47311;-1.7972
13.6638;9.56748;-1.68947
9.9425;7.09192;-1.81828
13.5111;9.81637;-1.68635
17.2461;12.7614;-1.70151
30.4374;22.9362;-1.68171
29.8855;22.932;-1.65124
16.5786;12.9527;-1.70525
28.8151;22.9206;-1.60708
16.7057;13.528;-1.73031
16.6317;13.7101;-1.73259
15.4643;13.2077;-1.66513
15.2482;13.255;-1.66594
15.175;13.4257;-1.28818
14.9602;13.4702;-1.28584
14.8405;13.5988;-1.33224
14.1303;13.1767;-1.65762
7.42234;7.04354;-1.86656
13.6134;13.1463;-1.46985
13.4808;13.2475;-1.31598
13.4993;13.4993;-1.27753
6.94918;7.07153;-1.79763
6.88998;7.13478;-1.7968
6.82444;7.19146;-1.79682
6.76057;7.24982;-1.79737
6.6966;7.30805;-1.79683
6.63555;7.36953;-1.79774
6.56929;7.42523;-1.7968
12.4139;14.2805;-1.52158
6.43894;7.53903;-1.79723
